openalex_id	html_uuid	data
https://openalex.org/W2143854398	a2c02161-f164-49be-875f-4f75ebcf39ec	{"authors": [{"name": "Fred D'Aguiar", "affiliations": [], "is_corresponding": false}], "abstract": null}
https://openalex.org/W4248487775	849108d2-f5e7-43b1-86c3-625452cf4c2d	{"authors": [{"name": "United Nations", "affiliations": [], "is_corresponding": false}], "abstract": "The 2018 annual report of the Secretary-General reflects the challenges and opportunities the United Nations has faced over the past year. It presents an account of the progress made and the impact of the work of the Organization across its priorities of maintaining international peace and security, protecting human rights, delivering humanitarian aid, promoting sustainable development and upholding international law. It offers a frank, realistic analysis of current global issues and emphasizes the importance of multilateral action to maintain and improve the current world situation."}
https://openalex.org/W1997193614	d00b5755-beda-4a8d-b1df-15b76892ab00	{"authors": [{"name": "Manvir S. Kushwaha", "affiliations": ["Institute of Physics, University of Puebla, P.O. Box J-45, Puebla 72570, Mexico"], "is_corresponding": false}], "abstract": "We report on the theoretical investigation of plasmon excitations in a quasi-two-dimensional electron gas (2DEG) in the presence of a perpendicular magnetic field and spin-orbit interaction induced by the Rashba effect. We derive and discuss the dispersion relations for charge-density excitations within the framework of Bohm-Pines' random-phase approximation. The magnetoplasmons in a 2DEG are known to be characterized by two important properties: (i) the oscillatory behavior of the dispersion curves in the short wavelength limit (SWL) and (ii) the resonance splitting at the frequency $\\ensuremath{\\omega}=n{\\ensuremath{\\omega}}_{c}$ in the long wavelength limit (LWL); $n\\phantom{\\rule{0.2em}{0ex}}(\\ensuremath{\\geqslant}2)$ being an integer and ${\\ensuremath{\\omega}}_{c}$ the cyclotron frequency. Here we study the effect of the Rashba spin-orbit interactions (SOIs) on these characteristics in depth. We observe that the SOI modifies drastically both the oscillatory behavior in the SWL and yields multiple resonance splittings [at $\\ensuremath{\\omega}=(n\\ifmmode\\pm\\else\\textpm\\fi{}{x}_{0}){\\ensuremath{\\omega}}_{c}$] in the LWL. Such resonance splittings make the spintronic systems potential candidates for quantum-well-based new devices as spin filters. We discuss the dependence of the magnetoplasmon energy on the propagation vector, the magnetic field, the 2D charge-density, and the Rashba parameter characterizing the SOI."}
https://openalex.org/W2460720347	492ffede-c032-4610-b72c-8c2147fc90a0	
https://openalex.org/W1976525132	9974c69e-91fa-4844-a89b-51ab0935a68d	{"authors": [{"name": "J.A. O’Brien", "affiliations": [], "is_corresponding": false}, {"name": "L.A. Shomphe", "affiliations": [], "is_corresponding": false}, {"name": "J.J. Caro", "affiliations": [], "is_corresponding": false}], "abstract": null}
https://openalex.org/W2063459808	78b28431-f8bb-48b7-aca3-f2d496950dd4	{"authors": [{"name": "Frank Sauer", "affiliations": ["Department of Biochemistry, University of CaliforniaCA, USA"], "is_corresponding": false}], "abstract": ""}
https://openalex.org/W4401822121	c9fe6be8-a1c2-48b1-bff7-d4df533988c8	{"authors": [{"name": "Masoud Haddad", "affiliations": ["Faculty of Mechanical Engineering, Yildiz Technical University, 34349, Istanbul, Turkey", "Clean Energy Technologies Institute, Yildiz Technical University, Istanbul, Turkey"], "is_corresponding": true}, {"name": "Nader Javani", "affiliations": ["Faculty of Mechanical Engineering, Yildiz Technical University, 34349, Istanbul, Turkey", "Clean Energy Technologies Institute, Yildiz Technical University, Istanbul, Turkey"], "is_corresponding": false}], "abstract": "The current study highlights the potential of hybrid renewable energy systems in mitigating CO 2 emissions for a near-zero energy building. A Python-based controller is used to manage the state of charge (SoC) of the lithium-ion battery. Two buildings are considered in the study. Once the SoC in the first building reaches 75 %, the system prevents overcharging and redirects the green electricity towards the hybrid system for hydrogen production . To compare the role of a hybrid system in which a fuel cell is used to supply the required energy for electric load and electrolyzer demand, a diesel generator is considered for the same energy demands. The hybrid system achieves a 56.14 % reduction in diesel fuel consumption, leading to an annual decrease of 33.860 tons of CO 2 emissions. Economic analysis reveals that while the cost of the diesel mode is calculated to be 96 % higher than the hybrid mode, the CO 2 emissions in the hybrid mode will be 56.14 % lower than the full diesel mode. Additionally, the system's total annual hydrogen production is 7582.74 kg, with a maximum production rate of 15.52 m³/hr at 1.3 bar pressure. Despite higher initial costs, hybrid systems effectively address the challenge of CO 2 emissions compared to conventional systems. The results underscore the necessity of hybrid systems for achieving significant reductions in fossil fuel consumption, presenting a sustainable solution for future energy needs. • To employ a smart energy management system for near-zero energy buildings. • To conduct transient analyses of solar and wind energy for hydrogen production. • To compare the environmental impact of two different energy systems. • To analyze the integration of electrochemical and chemical energy storage systems."}
https://openalex.org/W2893154665	a17544d2-3745-41e8-8f5d-5f5f6dff9708	{"authors": [{"name": "Maojun Li", "affiliations": ["State Key Laboratory of Advanced Design and Manufacture for Vehicle Body, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}, {"name": " Yi Zhang ", "affiliations": ["State Key Laboratory of Advanced Design and Manufacture for Vehicle Body, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}, {"name": " Shuo Li", "affiliations": ["State Key Laboratory of Advanced Design and Manufacture for Vehicle Body, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}, {"name": " Zhichao Liang", "affiliations": ["State Key Laboratory of Advanced Design and Manufacture for Vehicle Body, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}, {"name": " Xujing Yang", "affiliations": ["State Key Laboratory of Advanced Design and Manufacture for Vehicle Body, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": true}, {"name": "Yi Zhang ", "affiliations": ["Hunan Provincial Key Laboratory of Intelligent Laser Manufacturing, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}, {"name": " Zhichao Liang", "affiliations": ["Hunan Provincial Key Laboratory of Intelligent Laser Manufacturing, Hunan University, Changsha, 410082, Hunan, China"], "is_corresponding": false}], "abstract": "Experimental data is presented relating to heat-affected zone (HAZ) and surface quality when using continuous wave (CW) fiber laser cutting carbon fiber reinforced plastic (CFRP) with varying configurations including + 45°/− 45°, 0°/90°, and plain woven. The effect of typical cutting parameters including laser power, cutting speed, and assist gas pressure on laser cutting quality of different type of workpiece materials was investigated. A full factorial experimental array was employed involving 24 trials. The statistical significance of individual cutting parameters was determined using main effects plot together with ANOVA. Results showed that the fiber laser was feasible for cutting CFRP with very high efficiency. The HAZ level of laser cutting CFRP was highly related to fiber orientation, laser power, and cutting speed based on theoretical and statistical analysis. Thermal model was built to simulate HAZ values recorded on the exit surface. The calculated results were close (within ~ 60 μm) to the experimental results. The lowest HAZ value of 707 μm and surface roughness of 2.43-μm surface roughness were achieved in cutting Type 1 (+ 45°/− 45°) configuration. High-resolution SEM and optical micrographs showed that cracks, cavities, delamination, and matrix decomposition were the typical defects observed in CW fiber laser cutting of CFRP laminates."}
https://openalex.org/W2943813430	08b391ce-b4d7-4b00-9c47-12a8eaeb59f0	{"authors": [{"name": "Mark Z. Jacobson", "affiliations": ["Stanford University, California"], "is_corresponding": false}], "abstract": null}
https://openalex.org/W2045713485	12804d57-f4e1-449b-92df-9c1bf9b3b41f	{"authors": [{"name": "Stefan Smid", "affiliations": [], "is_corresponding": false}], "abstract": null}
https://openalex.org/W2751735486	7b60b0b6-d6e6-433d-9408-ca2c27505cc5	{"authors": [{"name": "Horace L. Roberts", "affiliations": ["Ipswich."], "is_corresponding": false}], "abstract": null}
https://openalex.org/W4322012977	1503f681-a03f-42fc-a42a-2f9cab1cc804	{"authors": [], "abstract": null}
https://openalex.org/W4383272237	2bbb15da-c980-4f53-a372-2cc4273b8af7	{"authors": [{"name": "В. А. Дробышевская", "affiliations": ["Гомельский государственный медицинский университет"], "is_corresponding": false}], "abstract": null}
https://openalex.org/W7115946525	eb2f2a78-570b-4380-a7f8-af71d7979da4	{"authors": [{"name": "Matías Leonardo López Pérez", "affiliations": ["FLACSO, Argentina"], "is_corresponding": false}], "abstract": "El objetivo de este trabajo fue analizar las oportunidades y desafíos de un posible Tratado de Libre Comercio (TLC) entre Uruguay y China desde una perspectiva regional, a partir de la revisión de la experiencia de tres países latinoamericanos que ya cuentan con un TLC con China: Chile, Costa Rica y Perú. Para ello se utilizaron fuentes oficiales, académicas y periodísticas sobre cada caso en particular. El análisis muestra que los acuerdos observados incrementaron significativamente el comercio bilateral y fortalecieron algunos sectores específicos, principalmente de producción primaria. En el caso de Uruguay, estas experiencias ofrecen un marco referencial para evaluar los posibles beneficios y desafíos de la firma de un TLC con China, especialmente en lo relativo a la diversificación productiva y a los riesgos asociados a la reprimarización económica."}
https://openalex.org/W2483962154	e1d8ccd7-19c5-4e72-816a-fdec27ab7ca6	{"authors": [{"name": "Christina M. Hebebrand", "affiliations": [], "is_corresponding": false}], "abstract": "This book studies Native American and Chicano/a writers of the American Southwest as a coherent cultural group with common features and distinct efforts to deal with and to resist the dominant Euro-American culture."}
https://openalex.org/W1970205102	7cb21ff7-18d5-43af-9770-109c225adf50	{"authors": [{"name": "J. B. Copas", "affiliations": [], "is_corresponding": false}, {"name": "J. B. Copas", "affiliations": [], "is_corresponding": false}], "abstract": null}
https://openalex.org/W1980865622	bcef4cf8-38bb-4308-8d13-77c62082c4d3	{"authors": [{"name": "Kim, Kang-Min;Dae, Nam-Ki;Lee, Joong-Woo;", "affiliations": [], "is_corresponding": false}], "abstract": "최근 추세에 따라 수치실험은 높은 해상도와 정확도를 요구하고 있다. 일반적으로 파랑장 계산은 광역모형을 도입하고, 주된 해석 대상 영역의 지형적 복잡성을 반영할 수 있는 적절한 분해능의 상세격자를 통해 내부의 상세역 모형을 구성하게 된다. 여기서, 세역에서의 입사파는 광역에서의 결과를 토대로 추출하게 되는데, 이 때 결과의 연속성에서 문제를 가지게 된다. 대체로 이러한 문제점을 극복하기 위하여 가변격자체계와 스펙트럼 추출 등의 방법을 사용하게 되지만 관련 수치적 오류에 대한 분석과 검토가 충분하지 않은 것으로 보인다. 따라서, 본 연구에서는 최근 가장 일반적으로 사용되고 있는 SWAN모형의 Nested 모형에 대한 현장 적용성을 확인하고자 한다. 이를 위하여 각기 다른 조석환경하에 있는 두 개의 항에 대한 실험을 실시하고 이에 대한 결과를 비교 분석하였다. 분석결과, Nested 모형으로 구성된 광역과 세역 경계에서의 추출된 값이 거의 동일한 값을 가지며 각기 다른 조석환경하에서의 결과 또한 다르지 않다는 것으로 나타났다. 그러나, Nested 모형의 경계를 구성시 수심의 변화가 심한 곳을 피하고 비교적 수심이 깊은 해역까지를 포함시키는 것이 오차를 줄일 수 있음을 확인하였다.\r\n\r\nThe recent trend for numerical experiment requires more higher resolution and accuracy. Generally, in the wave field calculation, it starts with a large region formulation first and follows by a separated detailed region formulation by more denser grids for the main interest area considering the geographical and bathymetrical variation. The wave fields resulted from the large region calculation is being introduced into the detail region calculation as the incident waves. In this process there exists a problem of continuity. In order to get over such problem, method of variable gridding system or spectrum sampling, etc., is being used. However, it seems not enough to examine and analyze the related numerical errors. Therefore, it is investigated in this study the field applicability of the most pervasive use of wave model, the nested SWAN model. For this purpose, we made model experiment for two coastal harbours with different tidal environment, and compared and analyzed the result. From the analysis, it was found that both the extracted values, near the boundaries of the large and detail region and the nested formulation of SWAN model, show almost the same and no different between those with different tidal environment conditions. However it is necessary for reducing the numerical errors to set the boundaries for the detailed region outside of the rapid bathymetric change and deeper region."}
https://openalex.org/W94425824	eba27f0d-e17e-4b79-b0e6-deb95e9357c4	{"authors": [{"name": "F.A.C.H.E.", "affiliations": ["Hospice of Michigan, Detroit, MI, USA"], "is_corresponding": false}, {"name": "Dorothy Deremo R.N.", "affiliations": ["Hospice of Michigan, Detroit, MI, USA"], "is_corresponding": false}, {"name": "M.S.N.", "affiliations": ["Hospice of Michigan, Detroit, MI, USA"], "is_corresponding": false}, {"name": "M.H.S.A.", "affiliations": ["Hospice of Michigan, Detroit, MI, USA"], "is_corresponding": false}, {"name": "A.R.N.P.", "affiliations": ["UnityPoint Health, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "F.N.P-.C.", "affiliations": ["UnityPoint Health, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "A.C.H.P.N.", "affiliations": ["UnityPoint Health, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "Monique Reese D.N.P.", "affiliations": ["UnityPoint Health, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "Susan D. Block M.D.", "affiliations": ["Department of Psychosocial Oncology and Palliative Care, Dana-Farber Cancer Institute and Brigham and Women’s Hospital, Boston, MA, USA"], "is_corresponding": false}, {"name": "M.P.H.", "affiliations": ["Palliative Care Division, Massachusetts General Hospital, Boston, MA, USA"], "is_corresponding": false}, {"name": "Vicki A. Jackson M.D.", "affiliations": ["Palliative Care Division, Massachusetts General Hospital, Boston, MA, USA"], "is_corresponding": false}, {"name": "M.P.H.", "affiliations": ["Harvard Medical School, Boston, MA, USA"], "is_corresponding": false}, {"name": "Vicki A. Jackson M.D.", "affiliations": ["Harvard Medical School, Boston, MA, USA"], "is_corresponding": false}, {"name": "Thomas H. Lee M.D.", "affiliations": ["Chief Medical Officer,\n        Press Ganey, Boston, MA, USA"], "is_corresponding": false}, {"name": "Lori Bishop R.N.", "affiliations": ["UnityPoint Health/UnityPoint at Home, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "C.H.P.N.", "affiliations": ["UnityPoint Health/UnityPoint at Home, Urbandale, IA, USA"], "is_corresponding": false}, {"name": "Robert Sawicki M.D.", "affiliations": ["Division of Supportive Care, OSF HealthCare, 800 N.E. Glen Oak Avenue, Peoria, IL, 61603, USA"], "is_corresponding": true}, {"name": "Amy S. Kelley", "affiliations": ["Brookdale Department of Geriatrics and Palliative Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA"], "is_corresponding": false}, {"name": "Diane E. Meier", "affiliations": ["Brookdale Department of Geriatrics and Palliative Medicine, Icahn School of Medicine at Mount Sinai, New York, New York, USA"], "is_corresponding": false}], "abstract": "Pioneer ACOs in the U.S. have been addressing the challenge of reorganizing care delivery for the sickest and most complex Medicare beneficiaries for about 5 years. Because of their assumption of financial risk, these ACOs have focused resources and expertise on the most complex and costly patients in their population- those is need of palliative care. In this chapter, we combine reports from four Pioneer ACOs- Detroit Medical Center Michigan Pioneer ACO in partnership with the Hospice of Michigan; Partners Health System Pioneer ACO; UnityPoint Health Pioneer and MSSP ACO; and OSF Health Care Pioneer ACO. The authors review their strategies for integration of palliative care principles and practices including the motivations of leadership in supporting these programs, key challenges and misconceptions encountered, utilization and clinical quality metrics used to track impact, and settings, staffing, and characteristics of care models employed."}
https://openalex.org/W3130273807	a1115e41-43dc-4ee6-a249-f1a7c43bbf16	{"authors": [{"name": " Nilanjan Mukherjee ", "affiliations": ["Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA"], "is_corresponding": false}, {"name": " Han Chen", "affiliations": ["Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA"], "is_corresponding": false}, {"name": " Garry P. Nolan", "affiliations": ["Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA"], "is_corresponding": false}, {"name": "David R. McIlwain", "affiliations": ["Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA"], "is_corresponding": false}, {"name": " Melton Affrime ", "affiliations": ["WCCT Global, Cypress, CA, USA"], "is_corresponding": false}, {"name": " Maria Apkarian", "affiliations": ["WCCT Global, Cypress, CA, USA"], "is_corresponding": false}, {"name": "David R. McIlwain", "affiliations": ["WCCT Global, Cypress, CA, USA"], "is_corresponding": false}, {"name": " Bonnie Bock", "affiliations": ["WCCT Global, Cypress, CA, USA"], "is_corresponding": false}, {"name": "Kenneth Kim", "affiliations": ["ARK Clinical Research, Long Beach, CA, USA"], "is_corresponding": false}, {"name": "Monica M. McNeal", "affiliations": ["Department of Pediatrics, Division of Infectious Diseases, University of Cincinnati College of Medicine, Cincinnati Children’s Hospital Medical Center, Cincinnati, OH, USA"], "is_corresponding": false}], "abstract": "An amendment to this paper has been published and can be accessed via the original article."}
https://openalex.org/W4234940997	e63feafb-c47d-4538-aac1-667170a02465	{"authors": [], "abstract": null}
https://openalex.org/W2109704577	8b359220-ce8e-4281-bc86-654096ad9633	{"authors": [{"name": "K. J. OOI, MARK", "affiliations": [], "is_corresponding": false}, {"name": "AULD, TONY D.", "affiliations": [], "is_corresponding": false}, {"name": "WHELAN, ROBERT J.", "affiliations": [], "is_corresponding": false}], "abstract": null}
